understat_match_id,understat_player_id,understat_team,player_name,minute,x,y,xg,result,shot_type,situation,side,last_action,player_assisted,season,source
27138,8933,Real Valladolid,Marcos de Sousa,44,101.22,31.14,0.5852,Goal,Right Foot,Open Play,a,None,,2024,understat
27138,2433,Real Valladolid,Mamadou Sylla,47,77.7,40.8,0.0177,Off T,Right Foot,Open Play,a,BallTouch,Marcos de Sousa,2024,understat
27138,2433,Real Valladolid,Mamadou Sylla,45,90.4,44.34,0.0221,Blocked,Right Foot,Open Play,a,Aerial,,2024,understat
27138,8470,Real Valladolid,Kike Pérez,74,84.84,43.25,0.0341,Blocked,Left Foot,Open Play,a,BallRecovery,,2024,understat
27138,4226,Real Valladolid,Darwin Machís,84,76.12,38.76,0.019,Off T,Right Foot,Open Play,a,Pass,Mamadou Sylla,2024,understat
27138,10399,Real Valladolid,Juan Latasa,91,93.24,35.09,0.0735,Saved,Right Foot,Open Play,a,Cross,Luis Pérez,2024,understat
27139,2163,Real Betis,Diego Llorente,1,101.85,28.29,0.0551,Blocked,Head,From Corner,h,HeadPass,Ezequiel Ávila,2024,understat
27139,10095,Real Betis,Abdessamad Ezzalzouli,2,90.82,38.96,0.2976,Saved,Right Foot,Open Play,h,Chipped,Giovani Lo Celso,2024,understat
27139,12302,Real Betis,Vitor Roque,9,84.73,47.53,0.0269,Off T,Left Foot,Open Play,h,Pass,Abdessamad Ezzalzouli,2024,understat
27139,2453,Real Betis,Marc Bartra,48,34.02,34.14,0.0139,Off T,Right Foot,Direct Freekick,h,Standard,,2024,understat
27139,11953,Real Betis,Sergi Altimira,50,103.42,35.7,0.9042,Off T,Head,Set Piece,h,None,,2024,understat
27139,10095,Real Betis,Abdessamad Ezzalzouli,50,97.12,37.06,0.3961,Off T,Head,Open Play,h,Cross,Romain Perraud,2024,understat
27139,6955,Real Betis,Ezequiel Ávila,53,93.45,31.69,0.0715,Saved,Left Foot,Set Piece,h,Cross,Abdessamad Ezzalzouli,2024,understat
27139,10095,Real Betis,Abdessamad Ezzalzouli,55,99.65,33.66,0.1261,Off T,Head,Set Piece,h,Aerial,Sergi Altimira,2024,understat
27139,5681,Real Betis,Giovani Lo Celso,58,77.7,24.34,0.0184,Off T,Left Foot,Open Play,h,Pass,Sergi Altimira,2024,understat
27139,5681,Real Betis,Giovani Lo Celso,67,92.92,34.0,0.7433,Goal,Left Foot,Penalty,h,Standard,,2024,understat
27139,6955,Real Betis,Ezequiel Ávila,88,85.15,24.48,0.0394,Saved,Right Foot,Open Play,h,HeadPass,Assane Diao,2024,understat
27139,12081,Real Betis,Assane Diao,93,93.35,29.99,0.0701,Goal,Right Foot,Open Play,h,Cross,Aitor Ruibal,2024,understat
27139,11527,Barcelona,Lamine Yamal,7,89.88,21.22,0.0379,Saved,Left Foot,Open Play,a,Pass,Raphinha,2024,understat
27139,227,Barcelona,Robert Lewandowski,13,96.18,35.84,0.0595,Off T,Head,Open Play,a,None,,2024,understat
27139,11527,Barcelona,Lamine Yamal,14,100.28,26.45,0.272,Off T,Left Foot,Open Play,a,Cross,Raphinha,2024,understat
27139,8292,Barcelona,Dani Olmo,24,76.33,36.52,0.018,Off T,Right Foot,Open Play,a,Pass,Álex Balde,2024,understat
27139,227,Barcelona,Robert Lewandowski,38,99.22,33.46,0.6089,Goal,Left Foot,Open Play,a,Pass,Jules Koundé,2024,understat
27139,8026,Barcelona,Raphinha,42,95.13,39.3,0.0669,Blocked,Left Foot,Open Play,a,Aerial,,2024,understat
27139,6433,Barcelona,Jules Koundé,62,97.23,39.3,0.0568,Off T,Head,Open Play,a,Chipped,Frenkie de Jong,2024,understat
27139,11151,Barcelona,Marc Casadó,80,80.64,33.18,0.013,Off T,Left Foot,Set Piece,a,Aerial,,2024,understat
27139,6441,Barcelona,Ferrán Torres,81,92.92,30.67,0.4083,Goal,Right Foot,Open Play,a,Throughball,Lamine Yamal,2024,understat
27140,6637,Valencia,Hugo Duro,17,98.38,41.82,0.0523,Off T,Head,Open Play,h,Cross,Luis Rioja,2024,understat
27140,6637,Valencia,Hugo Duro,30,96.92,34.07,0.0575,Saved,Head,Open Play,h,None,,2024,understat
27140,10322,Valencia,Javier Guerra,45,78.65,25.16,0.0154,Saved,Right Foot,Open Play,h,BallRecovery,Enzo Barrenechea,2024,understat
27140,8230,Valencia,German Valera,57,79.17,33.32,0.0251,Saved,Left Foot,Open Play,h,Pass,Javier Guerra,2024,understat
27140,10107,Valencia,César Tárrega,60,94.71,33.25,0.0274,Off T,Head,From Corner,h,Aerial,Pepelu,2024,understat
27140,6637,Valencia,Hugo Duro,63,95.45,38.35,0.0328,Off T,Head,Open Play,h,Aerial,Pepelu,2024,understat
27140,10322,Valencia,Javier Guerra,69,77.07,30.94,0.016,Saved,Left Foot,From Corner,h,None,,2024,understat
27140,9694,Valencia,Diego López,70,94.82,19.38,0.0433,Blocked,Right Foot,Open Play,h,Foul,,2024,understat
27140,12139,Valencia,Yarek Gasiorowski,70,95.87,34.95,0.098,Off T,Head,From Corner,h,Cross,Pepelu,2024,understat
27140,10107,Valencia,César Tárrega,78,97.44,31.28,0.059,Saved,Head,From Corner,h,Aerial,Luis Rioja,2024,understat
27140,2589,Valencia,Rafa Mir,79,103.11,38.42,0.4671,Blocked,OtherBodyPart,From Corner,h,Cross,Luis Rioja,2024,understat
27140,2589,Valencia,Rafa Mir,88,88.83,22.3,0.028,Blocked,Left Foot,Open Play,h,Pass,Giorgi Mamardashvili,2024,understat
27140,10944,Valencia,Fran Pérez,89,76.86,21.83,0.0172,Off T,Left Foot,Open Play,h,Pass,Pepelu,2024,understat
27140,2589,Valencia,Rafa Mir,95,97.97,31.42,0.0613,Off T,Head,From Corner,h,Aerial,Pepelu,2024,understat
27140,9815,Rayo Vallecano,Pathé Ciss,6,97.75,36.31,0.1768,Goal,Head,From Corner,a,Aerial,Isi Palazón,2024,understat
27140,9812,Rayo Vallecano,Isi Palazón,21,79.7,37.13,0.0326,Off T,Left Foot,Open Play,a,Pass,Jorge De Frutos,2024,understat
27140,7071,Rayo Vallecano,Álvaro García,23,84.84,44.81,0.0441,Off T,Left Foot,Open Play,a,Chipped,Andrei Ratiu,2024,understat
27140,7071,Rayo Vallecano,Álvaro García,34,96.08,34.2,0.5379,Off T,Left Foot,Open Play,a,Pass,Andrei Ratiu,2024,understat
27140,9815,Rayo Vallecano,Pathé Ciss,52,90.51,25.57,0.1022,Blocked,Right Foot,Open Play,a,TakeOn,Jorge De Frutos,2024,understat
27140,4091,Rayo Vallecano,Unai López,84,100.17,27.95,0.1293,Off T,Head,Open Play,a,Cross,Iván Balliu,2024,understat
27137,13005,Girona,Yáser Asprilla,10,85.15,22.44,0.0311,Off T,Left Foot,Open Play,h,Pass,Donny van de Beek,2024,understat
27137,7338,Girona,Bryan Gil Salvatierra,12,85.68,40.46,0.0355,Off T,Left Foot,From Corner,h,None,,2024,understat
27137,13005,Girona,Yáser Asprilla,20,91.88,16.59,0.03,Blocked,Left Foot,Open Play,h,Chipped,Miguel Gutiérrez,2024,understat
27137,13005,Girona,Yáser Asprilla,21,76.12,32.44,0.0168,Off T,Left Foot,Open Play,h,TakeOn,,2024,understat
27137,8821,Girona,Donny van de Beek,28,98.38,21.69,0.054,Off T,Right Foot,Open Play,h,Pass,Yáser Asprilla,2024,understat
27137,13005,Girona,Yáser Asprilla,60,82.32,24.34,0.0275,Saved,Left Foot,Open Play,h,BallRecovery,,2024,understat
27137,8066,Girona,Arnaut Danjuma Groeneveld,71,93.77,47.4,0.048,Saved,Left Foot,Open Play,h,Pass,Oriol Romeu,2024,understat
27137,13005,Girona,Yáser Asprilla,78,91.03,18.5,0.0278,Saved,Left Foot,Open Play,h,Pass,Iván Martín,2024,understat
27137,8066,Girona,Arnaut Danjuma Groeneveld,86,96.92,50.05,0.0486,Saved,Right Foot,Open Play,h,TakeOn,,2024,understat
27137,12721,Girona,Ladislav Krejcí,87,88.83,48.69,0.0319,Off T,Left Foot,Open Play,h,Pass,Miguel Gutiérrez,2024,understat
27137,1822,Real Madrid,Antonio Rüdiger,17,74.87,38.08,0.0169,Off T,Left Foot,Open Play,a,Pass,Arda Güler,2024,understat
27137,6560,Real Madrid,Aurelien Tchouameni,24,73.08,29.31,0.0163,Blocked,Right Foot,Open Play,a,Pass,Luka Modric,2024,understat
27137,6421,Real Madrid,Brahim Diaz,33,84.32,31.82,0.0465,Saved,Right Foot,Open Play,a,Pass,Jude Bellingham,2024,understat
27137,3423,Real Madrid,Kylian Mbappe-Lottin,34,87.15,31.96,0.0646,Saved,Right Foot,Open Play,a,Pass,Jude Bellingham,2024,understat
27137,8824,Real Madrid,Jude Bellingham,35,92.61,39.92,0.0754,Goal,Right Foot,Open Play,a,None,,2024,understat
27137,6560,Real Madrid,Aurelien Tchouameni,50,97.75,33.39,0.4287,Saved,Head,Set Piece,a,Chipped,Luka Modric,2024,understat
27137,12190,Real Madrid,Arda Güler,54,89.15,38.69,0.1293,Goal,Left Foot,Open Play,a,Throughball,Jude Bellingham,2024,understat
27137,3423,Real Madrid,Kylian Mbappe-Lottin,61,98.7,19.86,0.1937,Goal,Right Foot,Open Play,a,Pass,Luka Modric,2024,understat
27137,3423,Real Madrid,Kylian Mbappe-Lottin,71,89.15,20.33,0.0581,Blocked,Right Foot,Open Play,a,Pass,Arda Güler,2024,understat
27137,3423,Real Madrid,Kylian Mbappe-Lottin,73,95.97,21.96,0.1309,Saved,Right Foot,Open Play,a,Throughball,Luka Modric,2024,understat
27133,12792,Leganes,Seydouba Cissé,2,75.39,28.7,0.014,Blocked,Right Foot,From Corner,h,None,,2024,understat
27133,6570,Leganes,Óscar Rodríguez,7,94.5,34.48,0.0463,Blocked,Head,Open Play,h,Aerial,Diego García,2024,understat
27133,8689,Leganes,Yvan Neyou,19,92.3,36.72,0.0709,Off T,Right Foot,Open Play,h,Cross,Valentin Rosier,2024,understat
27133,6570,Leganes,Óscar Rodríguez,43,75.39,26.86,0.0136,Off T,Left Foot,Open Play,h,TakeOn,Diego García,2024,understat
27133,6570,Leganes,Óscar Rodríguez,53,90.82,32.3,0.0348,Saved,Head,Open Play,h,Cross,Javi Hernández,2024,understat
27133,8689,Leganes,Yvan Neyou,59,77.18,44.0,0.0166,Off T,Right Foot,Open Play,h,Pass,Javi Hernández,2024,understat
27133,6570,Leganes,Óscar Rodríguez,67,71.08,19.18,0.0277,Off T,Right Foot,Direct Freekick,h,Standard,,2024,understat
27133,6924,Leganes,Miguel De la Fuente,73,91.67,30.94,0.0164,Saved,Head,Open Play,h,Aerial,Yvan Neyou,2024,understat
27133,2106,Leganes,Munir,84,86.52,35.02,0.0603,Off T,Right Foot,Open Play,h,Tackle,,2024,understat
27133,6570,Leganes,Óscar Rodríguez,87,73.18,37.94,0.0093,Blocked,Right Foot,Open Play,h,Tackle,,2024,understat
27133,12794,Leganes,Diego García,87,97.02,34.61,0.1537,Off T,Head,From Corner,h,Aerial,Óscar Rodríguez,2024,understat
27133,2234,Real Sociedad,Mikel Oyarzabal,11,97.23,22.24,0.0607,Blocked,Right Foot,Open Play,a,Pass,Brais Méndez,2024,understat
27133,6227,Real Sociedad,Brais Méndez,11,72.24,26.32,0.018,Off T,Left Foot,Open Play,a,Pass,Martín Zubimendi,2024,understat
27133,6227,Real Sociedad,Brais Méndez,13,95.87,30.94,0.35,Goal,Left Foot,Open Play,a,Cross,Sergio Gómez,2024,understat
27133,8001,Real Sociedad,Takefusa Kubo,23,97.55,22.1,0.0856,Blocked,Right Foot,Open Play,a,Pass,Sergio Gómez,2024,understat
27133,2234,Real Sociedad,Mikel Oyarzabal,25,98.91,25.77,0.0892,Blocked,Right Foot,Open Play,a,Cross,Takefusa Kubo,2024,understat
27133,12862,Real Sociedad,Luka Sucic,25,80.22,20.47,0.0219,Blocked,Left Foot,From Corner,a,Pass,Takefusa Kubo,2024,understat
27133,7306,Real Sociedad,Aihen Muñoz,25,74.65,34.0,0.017,Off T,Left Foot,From Corner,a,Rebound,,2024,understat
27133,12862,Real Sociedad,Luka Sucic,35,96.92,34.14,0.6357,Saved,Left Foot,Open Play,a,Pass,Mikel Oyarzabal,2024,understat
27133,8001,Real Sociedad,Takefusa Kubo,50,91.56,27.4,0.0854,Blocked,Left Foot,Open Play,a,None,,2024,understat
27133,7308,Real Sociedad,Ander Barrenetxea,77,89.35,40.05,0.0576,Goal,Left Foot,Set Piece,a,None,,2024,understat
27133,7882,Real Sociedad,Sheraldo Becker,82,89.46,31.55,0.1353,Saved,Left Foot,Open Play,a,BallRecovery,,2024,understat
27133,2417,Real Sociedad,Igor Zubeldia,82,92.3,29.51,0.0302,Blocked,Head,From Corner,a,Cross,Brais Méndez,2024,understat
27133,2417,Real Sociedad,Igor Zubeldia,83,71.19,36.31,0.0132,Off T,Right Foot,Open Play,a,BallRecovery,,2024,understat
27133,9466,Real Sociedad,Jon Ander Olasagasti,89,86.31,21.83,0.0169,Blocked,Right Foot,From Corner,a,Aerial,,2024,understat
27133,2234,Real Sociedad,Mikel Oyarzabal,91,90.2,34.14,0.1284,Goal,Left Foot,Open Play,a,Pass,Ander Barrenetxea,2024,understat
27134,2229,Athletic Club,Yuri,9,80.75,52.77,0.0133,Blocked,Left Foot,Open Play,h,Pass,Alex Berenguer,2024,understat
27134,8948,Athletic Club,Aitor Paredes,14,101.22,31.69,0.5048,Goal,Head,From Corner,h,Cross,Inigo Ruiz de Galarreta,2024,understat
27134,2399,Athletic Club,Iñaki Williams,25,90.3,22.85,0.0171,Off T,Head,Open Play,h,None,,2024,understat
27134,5091,Athletic Club,Alex Berenguer,28,80.01,41.14,0.0304,Saved,Right Foot,Open Play,h,Pass,Inigo Ruiz de Galarreta,2024,understat
27134,2399,Athletic Club,Iñaki Williams,32,79.38,31.21,0.0314,Off T,Right Foot,Open Play,h,Pass,Gorka Guruzeta,2024,understat
27134,2399,Athletic Club,Iñaki Williams,38,93.98,27.54,0.0794,Off T,Right Foot,Open Play,h,Cross,De Marcos,2024,understat
27134,2399,Athletic Club,Iñaki Williams,60,79.9,24.21,0.027,Off T,Left Foot,Open Play,h,Pass,Nico Williams,2024,understat
27134,7020,Athletic Club,Gorka Guruzeta,61,99.75,43.45,0.0134,Off T,Head,From Corner,h,Aerial,Nico Williams,2024,understat
27134,2399,Athletic Club,Iñaki Williams,65,96.7,21.22,0.0666,Saved,Right Foot,Open Play,h,Pass,Inigo Ruiz de Galarreta,2024,understat
27134,2399,Athletic Club,Iñaki Williams,68,92.72,23.39,0.0947,Goal,Right Foot,Open Play,h,Pass,Oihan Sancet,2024,understat
27134,9825,Athletic Club,Nicolás Serrano,87,72.97,44.95,0.0084,Blocked,Left Foot,Set Piece,h,None,,2024,understat
27134,7779,Athletic Club,Oihan Sancet,92,89.35,26.59,0.4285,Off T,Right Foot,Open Play,h,Throughball,Mikel Jauregizar,2024,understat
27134,8696,Villarreal,Pape Alassane Gueye,24,89.78,16.32,0.0264,Off T,Left Foot,Open Play,a,Pass,Santiago Comesaña,2024,understat
27134,8696,Villarreal,Pape Alassane Gueye,36,95.23,42.7,0.0704,Off T,Left Foot,Open Play,a,Chipped,Thierno Barry,2024,understat
27134,8417,Villarreal,Álex Baena,40,77.18,49.57,0.016,Blocked,Right Foot,Open Play,a,Pass,Daniel Parejo,2024,understat
27134,9024,Villarreal,Yeremi Pino,40,97.97,32.5,0.3985,Saved,Head,Open Play,a,Cross,Álex Baena,2024,understat
27134,8417,Villarreal,Álex Baena,46,80.95,39.24,0.0254,Blocked,Right Foot,Open Play,a,BallTouch,,2024,understat
27134,414,Villarreal,Juan Bernat,47,81.06,41.48,0.0128,Blocked,Left Foot,From Corner,a,Chipped,Kiko Femenía,2024,understat
27134,7070,Villarreal,Santiago Comesaña,53,97.65,33.59,0.1132,Off T,Head,Open Play,a,Cross,Álex Baena,2024,understat
27134,2120,Villarreal,Gerard Moreno,63,91.14,30.4,0.0672,Off T,Right Foot,Open Play,a,None,,2024,understat
27134,2120,Villarreal,Gerard Moreno,80,97.55,25.5,0.0142,Off T,Head,From Corner,a,Aerial,Álex Baena,2024,understat
27134,8417,Villarreal,Álex Baena,82,79.38,46.44,0.0147,Off T,Right Foot,Set Piece,a,TakeOn,Juan Bernat,2024,understat
27134,8417,Villarreal,Álex Baena,88,92.5,47.6,0.0376,Off T,Right Foot,Open Play,a,None,,2024,understat
27141,12790,Osasuna,Abel Bretones,10,97.33,45.56,0.0339,Off T,Left Foot,Open Play,h,Cross,Jon Moncayola,2024,understat
27141,12790,Osasuna,Abel Bretones,39,88.62,45.08,0.02,Off T,Left Foot,Open Play,h,Chipped,Rubén García,2024,understat
27141,7857,Osasuna,Jon Moncayola,46,88.93,35.84,0.0154,Saved,Head,Open Play,h,Aerial,,2024,understat
27141,7604,Osasuna,Alejandro Catena,50,95.65,38.01,0.0244,Off T,Head,From Corner,h,Aerial,Rubén García,2024,understat
27141,8042,Osasuna,Raul García,46,78.43,29.31,0.0175,Saved,Left Foot,Open Play,h,BallRecovery,Jon Moncayola,2024,understat
27141,7604,Osasuna,Alejandro Catena,52,94.29,31.62,0.4523,Saved,Left Foot,Open Play,h,None,,2024,understat
27141,1235,Osasuna,Ante Budimir,53,102.69,32.78,0.7111,Goal,Left Foot,From Corner,h,HeadPass,Alejandro Catena,2024,understat
27141,7050,Osasuna,Lucas Torró,54,81.58,43.52,0.021,Saved,Right Foot,Open Play,h,None,,2024,understat
27141,8042,Osasuna,Raul García,57,82.11,40.05,0.0524,Blocked,Left Foot,Open Play,h,Pass,Lucas Torró,2024,understat
27141,7050,Osasuna,Lucas Torró,58,93.77,40.19,0.0652,Blocked,Left Foot,From Corner,h,Pass,Rubén García,2024,understat
27141,12790,Osasuna,Abel Bretones,58,70.45,31.01,0.0164,Blocked,Left Foot,From Corner,h,Pass,Jesús Areso,2024,understat
27141,2183,Osasuna,Rubén García,60,85.37,36.99,0.1531,Goal,Left Foot,Direct Freekick,h,Standard,,2024,understat
27141,1235,Osasuna,Ante Budimir,65,89.15,39.37,0.0933,Saved,Left Foot,Open Play,h,Pass,Aimar Oroz,2024,understat
27141,1235,Osasuna,Ante Budimir,80,99.12,28.63,0.1217,Off T,Head,Open Play,h,Cross,Rubén García,2024,understat
27141,8042,Osasuna,Raul García,84,99.33,26.86,0.4015,Saved,Right Foot,Open Play,h,Cross,Abel Bretones,2024,understat
27141,7050,Osasuna,Lucas Torró,84,100.48,38.83,0.1142,Off T,Head,From Corner,h,Cross,Jon Moncayola,2024,understat
27141,5074,Alaves,Kike García,0,97.23,31.55,0.359,Goal,Head,Open Play,a,Cross,Carlos Martín,2024,understat
27141,2122,Alaves,Joan Jordán,7,81.69,37.81,0.0979,Off T,Right Foot,Direct Freekick,a,Standard,,2024,understat
27141,5074,Alaves,Kike García,38,91.14,34.2,0.4095,Saved,Right Foot,Open Play,a,Pass,Santiago Mouriño,2024,understat
27141,10101,Alaves,Carlos Martín,50,80.75,39.51,0.0381,Blocked,Right Foot,Open Play,a,None,,2024,understat
27141,5074,Alaves,Kike García,50,95.97,45.63,0.0292,Off T,Head,From Corner,a,None,,2024,understat
27141,5074,Alaves,Kike García,67,102.27,35.77,0.5671,Goal,Left Foot,Open Play,a,Cross,Carlos Vicente,2024,understat
27135,2270,Atletico Madrid,Antoine Griezmann,5,90.09,37.47,0.0965,Post,Left Foot,Open Play,h,Pass,Julián Álvarez,2024,understat
27135,2270,Atletico Madrid,Antoine Griezmann,8,100.17,21.83,0.0639,Saved,Right Foot,Open Play,h,BallTouch,Marcos Llorente,2024,understat
27135,1145,Atletico Madrid,Rodrigo de Paul,9,86.2,21.49,0.0353,Goal,Right Foot,Open Play,h,BallRecovery,,2024,understat
27135,9040,Atletico Madrid,Conor Gallagher,40,101.53,39.78,0.6821,Off T,Left Foot,Open Play,h,TakeOn,Antoine Griezmann,2024,understat
27135,9796,Atletico Madrid,Giuliano Simeone,52,96.92,24.21,0.0995,Saved,Right Foot,Open Play,h,TakeOn,,2024,understat
27135,2270,Atletico Madrid,Antoine Griezmann,61,89.46,24.68,0.2858,Goal,Right Foot,Open Play,h,Throughball,Pablo Barrios Rivas,2024,understat
27135,7385,Atletico Madrid,Javi Galán,64,85.15,48.42,0.0202,Off T,Left Foot,Open Play,h,Cross,Giuliano Simeone,2024,understat
27135,6531,Atletico Madrid,Alexander Sørloth,70,96.08,35.63,0.3312,Saved,Head,Open Play,h,Cross,Marcos Llorente,2024,understat
27135,6531,Atletico Madrid,Alexander Sørloth,73,95.13,31.69,0.2363,Saved,Head,Open Play,h,Cross,Javi Galán,2024,understat
27135,10846,Atletico Madrid,Julián Álvarez,73,76.44,24.96,0.0175,Off T,Right Foot,Open Play,h,Pass,Marcos Llorente,2024,understat
27135,6531,Atletico Madrid,Alexander Sørloth,76,96.08,31.89,0.3296,Saved,Head,Open Play,h,Cross,Samuel Lino,2024,understat
27135,10943,Atletico Madrid,Samuel Lino,78,76.23,33.18,0.0188,Goal,Right Foot,Open Play,h,Pass,Koke,2024,understat
27135,2275,Atletico Madrid,Ángel Correa,84,93.35,18.02,0.0389,Blocked,Right Foot,Open Play,h,Pass,Pablo Barrios Rivas,2024,understat
27135,2270,Atletico Madrid,Antoine Griezmann,93,92.19,38.15,0.0662,Goal,Left Foot,Open Play,h,Cross,Samuel Lino,2024,understat
27135,5706,Sevilla,Dodi Lukebakio,11,89.15,45.7,0.038,Goal,Right Foot,From Corner,a,Pass,Nemanja Gudelj,2024,understat
27135,2624,Sevilla,Djibril Sow,17,77.7,39.51,0.0231,Off T,Right Foot,Open Play,a,LayOff,Peque,2024,understat
27135,12305,Sevilla,Isaac Romero,31,91.35,44.2,0.2579,Goal,Left Foot,Open Play,a,Pass,Kike Salas,2024,understat
27135,8409,Sevilla,Juanlu Sanchez,56,101.22,27.27,0.3168,Goal,Right Foot,Open Play,a,Cross,Kike Salas,2024,understat
27132,3264,Getafe,Mauro Arambarri,1,88.1,20.33,0.0499,Saved,Right Foot,Open Play,h,TakeOn,,2024,understat
27132,13047,Getafe,Coba da Costa,1,95.34,48.08,0.0411,Saved,Right Foot,Open Play,h,Rebound,,2024,understat
27132,13047,Getafe,Coba da Costa,3,80.12,44.34,0.0134,Off T,Right Foot,Set Piece,h,None,,2024,understat
27132,11186,Getafe,Alvaro Rodríguez,7,93.77,28.22,0.0177,Goal,Head,Open Play,h,Aerial,Luis Milla,2024,understat
27132,13047,Getafe,Coba da Costa,11,86.0,48.35,0.0351,Saved,Right Foot,Open Play,h,Pass,Christantus Uche,2024,understat
27132,3264,Getafe,Mauro Arambarri,18,70.88,25.7,0.011,Off T,Right Foot,Open Play,h,None,,2024,understat
27132,565,Getafe,Nyom,21,84.95,33.66,0.0624,Saved,Left Foot,Open Play,h,Pass,Mauro Arambarri,2024,understat
27132,12726,Getafe,Christantus Uche,30,88.93,21.69,0.0583,Off T,Right Foot,Open Play,h,None,,2024,understat
27132,8725,Getafe,Luis Milla,35,85.68,19.65,0.0176,Off T,Right Foot,Set Piece,h,None,,2024,understat
27132,3264,Getafe,Mauro Arambarri,39,75.18,33.86,0.0213,Blocked,Right Foot,Open Play,h,Pass,Coba da Costa,2024,understat
27132,12726,Getafe,Christantus Uche,55,86.31,42.3,0.0598,Saved,Right Foot,Open Play,h,BallRecovery,Omar Alderete,2024,understat
27132,13047,Getafe,Coba da Costa,59,89.88,46.72,0.0521,Off T,Right Foot,Open Play,h,Pass,Alvaro Rodríguez,2024,understat
27132,13047,Getafe,Coba da Costa,65,94.4,48.21,0.0586,Blocked,Right Foot,Open Play,h,Pass,Christantus Uche,2024,understat
27132,8986,Getafe,Omar Alderete,66,101.64,42.84,0.0127,Post,Head,From Corner,h,Aerial,Luis Milla,2024,understat
27132,11186,Getafe,Alvaro Rodríguez,68,73.6,36.58,0.0214,Off T,Left Foot,Open Play,h,HeadPass,Mauro Arambarri,2024,understat
27132,8017,Espanyol,Alex Kral,10,94.4,35.77,0.4657,Blocked,Left Foot,Set Piece,a,None,,2024,understat
27132,8017,Espanyol,Alex Kral,10,94.18,34.48,0.1125,Blocked,Left Foot,Set Piece,a,Rebound,,2024,understat
27132,9754,Espanyol,Brian Oliván,29,86.0,28.97,0.1535,Off T,Left Foot,Direct Freekick,a,Standard,,2024,understat
27132,8017,Espanyol,Alex Kral,52,86.42,33.05,0.0544,Blocked,Right Foot,Open Play,a,BallTouch,Jofre Carreras,2024,understat
27132,6933,Espanyol,Javi Puado,61,97.65,38.49,0.1123,Off T,Head,Open Play,a,Cross,Irvin Cardona,2024,understat
27132,8017,Espanyol,Alex Kral,71,92.61,30.74,0.0147,Saved,Head,Set Piece,a,Aerial,Brian Oliván,2024,understat
27132,5724,Espanyol,Irvin Cardona,75,89.78,42.57,0.0133,Off T,Head,Open Play,a,Cross,Leandro Cabrera,2024,understat
27132,2519,Espanyol,Tejero,80,79.17,20.74,0.0097,Off T,Right Foot,Open Play,a,Aerial,,2024,understat
27132,11989,Espanyol,Walid Cheddira,85,95.97,35.9,0.2892,Off T,Head,From Corner,a,Cross,Tejero,2024,understat
27147,6918,Real Valladolid,Anuar Mohamed,19,95.02,30.8,0.3791,Goal,Right Foot,Open Play,h,TakeOn,Marcos de Sousa,2024,understat
27147,12895,Real Valladolid,Víctor Meseguer,96,50.19,45.9,0.1527,Off T,Right Foot,Open Play,h,Clearance,,2024,understat
27147,10322,Valencia,Javier Guerra,33,79.8,32.98,0.0264,Off T,Right Foot,Open Play,a,Pass,Fran Pérez,2024,understat
27147,6637,Valencia,Hugo Duro,46,97.33,39.51,0.0418,Blocked,Head,Open Play,a,Aerial,Pepelu,2024,understat
27147,7870,Valencia,Luis Rioja,45,78.65,41.34,0.0171,Blocked,Left Foot,Open Play,a,Dispossessed,,2024,understat
27147,10322,Valencia,Javier Guerra,54,78.33,41.41,0.0193,Blocked,Right Foot,Set Piece,a,Pass,Diego López,2024,understat
27147,10107,Valencia,César Tárrega,54,89.67,37.6,0.0717,Saved,Left Foot,Set Piece,a,Rebound,,2024,understat
27147,2589,Valencia,Rafa Mir,61,91.03,36.72,0.0911,Off T,Left Foot,Open Play,a,Pass,Hugo Duro,2024,understat
27147,9694,Valencia,Diego López,71,87.88,23.94,0.0709,Blocked,Right Foot,Open Play,a,Pass,Hugo Duro,2024,understat
27147,2589,Valencia,Rafa Mir,73,97.75,32.03,0.1267,Blocked,Head,Open Play,a,Cross,Luis Rioja,2024,understat
27147,2551,Valencia,Pepelu,73,77.49,35.56,0.0109,Off T,Right Foot,Open Play,a,Aerial,,2024,understat
27147,6637,Valencia,Hugo Duro,84,97.02,40.19,0.0281,Off T,Head,Open Play,a,Aerial,Pepelu,2024,understat
27147,6637,Valencia,Hugo Duro,88,98.6,30.19,0.052,Blocked,Head,Open Play,a,CornerAwarded,Luis Rioja,2024,understat
27147,11057,Valencia,André Almeida,94,80.64,21.49,0.0205,Blocked,Right Foot,Open Play,a,Pass,Yarek Gasiorowski,2024,understat
27147,2551,Valencia,Pepelu,94,96.6,46.72,0.0523,Blocked,Right Foot,Open Play,a,BallTouch,Hugo Duro,2024,understat
27147,10107,Valencia,César Tárrega,96,101.85,26.18,0.0298,Blocked,Head,Open Play,a,None,,2024,understat
27150,6933,Espanyol,Javi Puado,2,88.62,34.41,0.0119,Off T,Head,Open Play,h,Aerial,Brian Oliván,2024,understat
27150,9754,Espanyol,Brian Oliván,4,74.87,42.77,0.0131,Off T,Left Foot,From Corner,h,None,,2024,understat
27150,6933,Espanyol,Javi Puado,11,88.52,34.88,0.0842,Off T,Right Foot,Open Play,h,Pass,Carlos Romero,2024,understat
27150,6933,Espanyol,Javi Puado,23,81.8,45.36,0.0237,Blocked,Right Foot,Open Play,h,Pass,Brian Oliván,2024,understat
