canonical_id,canonical_name,nationality,birth_date,position,id_sofascore,id_understat,id_transfermarkt,id_statsbomb,id_whoscored,created_at
1484,Emerson Royal,Brasil,1999-01-14,Lateral derecho,856123.0,,476344,,328512.0,2026-04-21 23:45:44.771660
850,Juan Miranda,España,2000-01-19,Lateral izquierdo,855829.0,7286.0,341227,,361993.0,2026-04-21 23:45:44.771660
852,Guido Rodríguez,Argentina,1994-04-12,Pivote,609752.0,8267.0,342385,,303876.0,2026-04-21 23:45:44.771660
1141,Sergio Canales,España,1991-02-16,Mediocentro ofensivo,41560.0,2571.0,66106,,44189.0,2026-04-21 23:45:44.771660
194,Nabil Fekir,Francia,1993-07-18,Mediocentro ofensivo,337671.0,3667.0,203496,,134893.0,2026-04-21 23:45:44.771660
204,Aitor Ruibal,España,1996-03-22,Extremo derecho,893062.0,6427.0,378139,,349494.0,2026-04-21 23:45:44.771660
619,Borja Iglesias,España,1993-01-17,Delantero centro,785989.0,2543.0,278359,,259042.0,2026-04-21 23:45:44.771660
1375,Cristian Tello,España,1991-08-11,Extremo izquierdo,114157.0,1421.0,141834,,91800.0,2026-04-21 23:45:44.771660
1145,Loren Morón,España,1993-12-30,Delantero centro,893063.0,6528.0,354741,,351684.0,2026-04-21 23:45:44.771660
1369,Sidnei,Brasil,1989-08-23,Defensa central,42110.0,2314.0,27374,,40731.0,2026-04-21 23:45:44.771660
1374,Yassin Fekir,Francia,1997-05-05,Mediocentro ofensivo,,,395694,,370370.0,2026-04-21 23:45:44.771660
187,William Carvalho,Portugal,1992-04-07,Pivote,137978.0,6926.0,100131,,99911.0,2026-04-21 23:45:44.771660
1367,Joel Robles,España,1990-06-17,Portero,93796.0,,101118,,81681.0,2026-04-21 23:45:44.771660
201,Juanmi,España,1993-05-20,Extremo izquierdo,96369.0,897.0,126737,,83080.0,2026-04-21 23:45:44.771660
175,Marc Bartra,España,1991-01-15,Defensa central,99519.0,2453.0,99922,,83686.0,2026-04-21 23:45:44.771660
853,Paul Akouokou,Costa de Marfil,1997-12-20,Pivote,839309.0,7355.0,429901,,369100.0,2026-04-21 23:45:44.771660
1100,Sergio Asenjo,España,1989-06-28,Portero,41011.0,,51710,,32258.0,2026-04-21 23:45:44.771660
1398,Mario Gaspar,España,1990-11-24,Defensa central,48751.0,,73250,,79909.0,2026-04-21 23:45:44.771660
1657,Ramiro Funes Mori,Argentina,1991-03-05,Defensa central,252313.0,597.0,11111,,121454.0,2026-04-21 23:45:44.771660
1168,Pau Torres,España,1997-01-16,Defensa central,864169.0,6221.0,399776,,344259.0,2026-04-21 23:45:44.771660
1171,Pervis Estupiñán,Ecuador,1998-01-21,Lateral izquierdo,805465.0,,349599,,298694.0,2026-04-21 23:45:44.771660
297,Dani Parejo,España,1989-04-16,Mediocentro,39182.0,,59561,,28186.0,2026-04-21 23:45:44.771660
1178,Samuel Chukwueze,Nigeria,1999-05-22,Extremo derecho,822470.0,7208.0,401922,,363665.0,2026-04-21 23:45:44.771660
655,Dani Raba,España,1995-10-29,Mediapunta,873947.0,,413262,,334221.0,2026-04-21 23:45:44.771660
682,Moi Gómez,España,1994-06-23,Mediocentro ofensivo,149370.0,2198.0,175449,,101238.0,2026-04-21 23:45:44.771660
1404,Paco Alcácer,España,1993-08-30,Delantero centro,96366.0,2380.0,126716,,95953.0,2026-04-21 23:45:44.771660
1439,Carlos Bacca,Colombia,1986-09-08,Delantero centro,106572.0,1125.0,119235,,71687.0,2026-04-21 23:45:44.771660
888,Francis Coquelin,Francia,1991-05-13,Pivote,40672.0,497.0,74869,,69738.0,2026-04-21 23:45:44.771660
311,Gerard Moreno,España,1992-04-07,Delantero centro,146866.0,2120.0,177467,,97659.0,2026-04-21 23:45:44.771660
289,Alfonso Pedraza,España,1996-04-09,Lateral izquierdo,797290.0,,356197,,276489.0,2026-04-21 23:45:44.771660
1181,Fer Niño,España,2000-10-24,Delantero centro,,,627294,,391082.0,2026-04-21 23:45:44.771660
861,Jaume Costa,España,1988-03-18,Lateral izquierdo,44577.0,2539.0,65318,,69965.0,2026-04-21 23:45:44.771660
885,Alberto Moreno,España,1992-07-05,Lateral izquierdo,229740.0,,207917,,113275.0,2026-04-21 23:45:44.771660
444,David Soria,España,1993-04-04,Portero,604258.0,,226012,,243262.0,2026-04-21 23:45:44.771660
1451,David Timor,España,1989-10-17,Mediocentro,47625.0,5066.0,158795,,96448.0,2026-04-21 23:45:44.771660
459,Juan Iglesias,España,1998-07-03,Lateral derecho,949707.0,9218.0,390688,,408735.0,2026-04-21 23:45:44.771660
984,Nemanja Maksimovic,Serbia,1995-01-26,Mediocentro,331449.0,6076.0,273152,,296367.0,2026-04-21 23:45:44.771660
462,Mauro Arambarri,Uruguay,1995-09-30,Mediocentro,385888.0,3264.0,290249,,303016.0,2026-04-21 23:45:44.771660
1446,Marc Cucurella,España,1998-07-22,Lateral izquierdo,794939.0,7134.0,284857,,363496.0,2026-04-21 23:45:44.771660
41,Jaime Mata,España,1988-10-24,Delantero centro,351140.0,7009.0,227961,,140771.0,2026-04-21 23:45:44.771660
991,Enes Ünal,Turquía,1997-05-10,Delantero centro,336655.0,6219.0,251106,,134695.0,2026-04-21 23:45:44.771660
119,Takefusa Kubo,Japón,2001-06-04,Extremo derecho,880218.0,8001.0,405398,,377285.0,2026-04-21 23:45:44.771660
464,Carles Aleñá,España,1998-01-05,Mediocentro,794937.0,5058.0,284854,,303268.0,2026-04-21 23:45:44.771660
1693,Josete Miranda,Guinea Ecuatorial,1998-07-22,Extremo izquierdo,990688.0,,355336,,413266.0,2026-04-21 23:45:44.771660
1692,Sabit Abdulai,Ghana,1999-05-11,Pivote,1031485.0,,648812,,408415.0,2026-04-21 23:45:44.771660
1216,Emmanuel Koffi,Ghana,2001-11-20,Lateral izquierdo,,,809639,,409334.0,2026-04-21 23:45:44.771660
1443,Chema Rodríguez,España,1992-03-03,Defensa central,,6216.0,248330,,140997.0,2026-04-21 23:45:44.771660
1093,Francisco Portillo,España,1990-06-13,Mediocentro ofensivo,106288.0,2149.0,138803,,83360.0,2026-04-21 23:45:44.771660
1457,Mamor Niang,España,2002-02-04,Delantero centro,1093137.0,9245.0,715650,,409100.0,2026-04-21 23:45:44.771660
330,Dimitri Foulquier,Guadalupe,1993-03-23,Lateral derecho,151138.0,2509.0,170472,,101084.0,2026-04-21 23:45:44.771660
1432,Quini,España,1989-09-24,Lateral derecho,255241.0,2158.0,223053,,115995.0,2026-04-21 23:45:44.771660
1433,Maxime Gonalons,Francia,1989-03-10,Pivote,82555.0,3274.0,60542,,79560.0,2026-04-21 23:45:44.771660
420,Yangel Herrera,Venezuela,1998-01-07,Mediocentro,839585.0,7350.0,378293,,318505.0,2026-04-21 23:45:44.771660
953,Antonio Puertas,España,1992-02-21,Extremo derecho,316406.0,7863.0,262365,,127802.0,2026-04-21 23:45:44.771660
1438,Jorge Molina,España,1982-04-22,Delantero centro,83618.0,2155.0,57825,,31151.0,2026-04-21 23:45:44.771660
76,Darwin Machís,Venezuela,1993-02-07,Extremo izquierdo,252863.0,4226.0,211251,,107567.0,2026-04-21 23:45:44.771660
77,Kenedy,Brasil,1996-02-08,Extremo izquierdo,801391.0,689.0,281404,,132838.0,2026-04-21 23:45:44.771660
815,Luis Suárez,Colombia,1997-12-02,Delantero centro,16943.0,8978.0,424784,,402887.0,2026-04-21 23:45:44.771660
1683,Fede Vico,España,1994-07-04,Mediocentro ofensivo,146218.0,4069.0,162079,,243078.0,2026-04-21 23:45:44.771660
1353,Roberto Soldado,España,1985-05-27,Delantero centro,13208.0,2311.0,34870,,18275.0,2026-04-21 23:45:44.771660
1434,Yan Eteki,Camerún,1997-08-26,Pivote,848082.0,7862.0,297784,,381671.0,2026-04-21 23:45:44.771660
452,Domingos Duarte,Portugal,1995-03-10,Defensa central,576276.0,7860.0,257376,,322772.0,2026-04-21 23:45:44.771660
1241,Domingos Quina,Portugal,1999-11-18,Mediocentro,842582.0,5573.0,391719,,331582.0,2026-04-21 23:45:44.771660
956,Alberto Soro,España,1999-03-09,Extremo derecho,944049.0,8726.0,487688,,399987.0,2026-04-21 23:45:44.771660
1008,Iza Carcelén,España,1993-04-23,Lateral derecho,800403.0,,254037,,400046.0,2026-04-21 23:45:44.771660
1253,Juan Cala,España,1989-11-26,Defensa central,40984.0,,67089,,34524.0,2026-04-21 23:45:44.771660
996,Fali,España,1993-08-12,Defensa central,349794.0,8741.0,252667,,400051.0,2026-04-21 23:45:44.771660
1474,Carlos Akapo,Guinea Ecuatorial,1993-03-12,Lateral derecho,284179.0,7128.0,225015,,139639.0,2026-04-21 23:45:44.771660
548,Salvi Sánchez,España,1991-03-30,Extremo derecho,811493.0,8735.0,246204,,400048.0,2026-04-21 23:45:44.771660
1722,Filip Malbasic,Serbia,1992-11-18,Extremo derecho,137698.0,8738.0,162652,,105712.0,2026-04-21 23:45:44.771660
1718,Jairo Izquierdo,España,1993-10-22,Lateral izquierdo,602164.0,9008.0,337946,,403808.0,2026-04-21 23:45:44.771660
1260,Jon Ander Garrido,España,1989-10-09,Pivote,349650.0,8938.0,158704,,402187.0,2026-04-21 23:45:44.771660
1720,Augusto Fernández,Argentina,1986-04-10,Mediocentro,34118.0,,39151,,25956.0,2026-04-21 23:45:44.771660
1471,Marcos Mauro,Argentina,1991-01-09,Defensa central,258913.0,8732.0,247366,,400045.0,2026-04-21 23:45:44.771660
1564,Ivan Saponjic,Serbia,1997-08-02,Delantero centro,356186.0,7894.0,274347,,296563.0,2026-04-21 23:45:44.771660
993,David Gil,España,1994-01-11,Portero,138390.0,,162027,,137372.0,2026-04-21 23:45:44.771660
1721,Jorge Pombo,España,1994-02-22,Mediocentro ofensivo,792155.0,8736.0,336747,,400049.0,2026-04-21 23:45:44.771660
1711,Juanjo Garrancho,España,1997-06-22,Portero,,,408895,,409746.0,2026-04-21 23:45:44.771660
1713,Pedro Alcalá,España,1989-03-19,Defensa central,85090.0,6114.0,51663,,79923.0,2026-04-21 23:45:44.771660
2,Jasper Cillessen,Países Bajos,1989-04-22,Portero,123865.0,,146227,,90811.0,2026-04-21 23:45:44.771660
329,Thierry Correia,Portugal,1999-03-09,Lateral derecho,851282.0,8058.0,367466,,367180.0,2026-04-21 23:45:44.771660
898,Gabriel Paulista,Brasil,1990-11-26,Defensa central,124737.0,,149498,,76810.0,2026-04-21 23:45:44.771660
223,Toni Lato,España,1997-11-21,Lateral izquierdo,828239.0,2479.0,320271,,312580.0,2026-04-21 23:45:44.771660
334,Hugo Guillamón,España,2000-01-31,Pivote,855830.0,8334.0,495629,,392686.0,2026-04-21 23:45:44.771660
1408,Daniel Wass,Dinamarca,1989-05-31,Mediocentro,35219.0,2284.0,63463,,27254.0,2026-04-21 23:45:44.771660
1186,Uros Racic,Serbia,1998-03-17,Pivote,839909.0,7330.0,417575,,346183.0,2026-04-21 23:45:44.771660
1187,Carlos Soler,España,1997-01-02,Mediocentro,832427.0,2478.0,372246,,313542.0,2026-04-21 23:45:44.771660
1025,Maxi Gómez,Uruguay,1996-08-14,Delantero centro,,6124.0,396894,,344119.0,2026-04-21 23:45:44.771660
321,Mouctar Diakhaby,Guinea,1996-12-19,Defensa central,797306.0,5666.0,346289,,322095.0,2026-04-21 23:45:44.771660
1666,Christian Oliva,Uruguay,1996-06-01,Pivote,923803.0,7417.0,563812,,369713.0,2026-04-21 23:45:44.771660
1663,Eliaquim Mangala,Francia,1991-02-13,Defensa central,42892.0,626.0,90681,,68852.0,2026-04-21 23:45:44.771660
1406,Cristiano Piccini,Italia,1992-09-26,Defensa central,143061.0,2560.0,163086,,94831.0,2026-04-21 23:45:44.771660
1662,Ferro,Portugal,1997-03-26,Defensa central,,,294321,,369558.0,2026-04-21 23:45:44.771660
1409,Denis Cheryshev,Rusia,1990-12-26,Extremo izquierdo,167855.0,2494.0,98322,,110297.0,2026-04-21 23:45:44.771660
315,Jaume Doménech,España,1990-11-05,Portero,235386.0,,227805,,136810.0,2026-04-21 23:45:44.771660
973,Manu Vallejo,España,1997-02-14,Mediapunta,828969.0,7834.0,527350,,377204.0,2026-04-21 23:45:44.771660
1188,Yunus Musah,Estados Unidos,2002-11-29,Mediocentro,983815.0,8771.0,503991,,400357.0,2026-04-21 23:45:44.771660
1156,Kang-in Lee,Corea del Sur,2001-02-19,Mediocentro ofensivo,917087.0,7313.0,557149,,367780.0,2026-04-21 23:45:44.771660
478,Marc-André ter Stegen,Alemania,1992-04-30,Portero,88625.0,,74857,,80774.0,2026-04-21 23:45:44.771660
1270,Gerard Piqué,España,1987-02-02,Defensa central,770.0,2092.0,18944,,12712.0,2026-04-21 23:45:44.771660
485,Ronald Araujo,Uruguay,1999-03-07,Defensa central,925097.0,8091.0,480267,,384711.0,2026-04-21 23:45:44.771660
1272,Sergio Busquets,España,1988-07-16,Pivote,39433.0,2095.0,65230,,44721.0,2026-04-21 23:45:44.771660
503,Frenkie de Jong,Países Bajos,1997-05-12,Mediocentro,795222.0,7781.0,326330,,279423.0,2026-04-21 23:45:44.771660
501,Pedri,España,2002-11-25,Mediocentro,992587.0,8935.0,683840,,402197.0,2026-04-21 23:45:44.771660
1271,Jordi Alba,España,1989-03-21,Lateral izquierdo,35199.0,2093.0,69751,,44288.0,2026-04-21 23:45:44.771660
1732,Lionel Messi,Argentina,,Extremo derecho,12994.0,2097.0,28003,,11119.0,2026-04-21 23:45:44.771660
724,Antoine Griezmann,Francia,1991-03-21,Mediapunta,85859.0,2270.0,125781,,80241.0,2026-04-21 23:45:44.771660
605,Ilaix Moriba,Guinea,2003-01-19,Mediocentro,962890.0,9243.0,617074,,409030.0,2026-04-21 23:45:44.771660
1034,Sergi Roberto,España,1992-02-07,Mediocentro,123976.0,2104.0,85370,,90782.0,2026-04-21 23:45:44.771660
1275,Miralem Pjanić,Bosnia y Herzegovina,1990-04-02,Mediocentro,27678.0,1290.0,44162,,30226.0,2026-04-21 23:45:44.771660
1480,Neto,Brasil,1989-07-19,Portero,,,111819,,76202.0,2026-04-21 23:45:44.771660
1482,Samuel Umtiti,Francia,1993-11-14,Defensa central,96547.0,3567.0,126540,,89931.0,2026-04-21 23:45:44.771660
1277,Ousmane Dembélé,Francia,1997-05-15,Delantero centro,818244.0,3226.0,288230,,299513.0,2026-04-21 23:45:44.771660
1489,Riqui Puig,España,1999-08-13,Mediocentro,901842.0,7548.0,331511,,372827.0,2026-04-21 23:45:44.771660
1728,Junior Firpo,República Dominicana,,Lateral izquierdo,914835.0,6485.0,374139,,351252.0,2026-04-21 23:45:44.771660
1729,Matheus Fernandes,Brasil,,Pivote,,,351892,,349707.0,2026-04-21 23:45:44.771660
1269,Arnau Tenas,España,2001-05-30,Portero,908714.0,,466783,,396147.0,2026-04-21 23:45:44.771660
907,Yassine Bounou,Marruecos,1991-04-05,Portero,,,207834,,136220.0,2026-04-21 23:45:44.771660
1416,Diego Carlos,Brasil,1993-03-15,Defensa central,604232.0,5712.0,329145,,134984.0,2026-04-21 23:45:44.771660
496,Jules Koundé,Francia,1998-11-12,Lateral derecho,827212.0,6433.0,411975,,301019.0,2026-04-21 23:45:44.771660
911,Marcos Acuña,Argentina,1991-10-28,Lateral izquierdo,578560.0,8939.0,60410,,303729.0,2026-04-21 23:45:44.771660
918,Papu Gómez,Argentina,1988-02-15,Extremo izquierdo,33381.0,,20005,,22546.0,2026-04-21 23:45:44.771660
913,Fernando,Brasil,1987-07-25,Pivote,41837.0,615.0,51174,,31958.0,2026-04-21 23:45:44.771660
915,Ivan Rakitic,Croacia,1988-03-10,Mediocentro,7635.0,2094.0,32467,,22732.0,2026-04-21 23:45:44.771660
386,Suso,España,1993-11-19,Mediocentro ofensivo,96370.0,1129.0,111961,,105591.0,2026-04-21 23:45:44.771660
921,Youssef En-Nesyri,Marruecos,1997-06-01,Delantero centro,846470.0,5169.0,433049,,323547.0,2026-04-21 23:45:44.771660
388,Lucas Ocampos,Argentina,1994-07-11,Extremo izquierdo,155702.0,1109.0,189441,,115587.0,2026-04-21 23:45:44.771660
1674,Franco Vázquez,Argentina,1989-02-22,Mediocentro ofensivo,215246.0,1836.0,76163,,102439.0,2026-04-21 23:45:44.771660
1423,Luuk de Jong,Países Bajos,1990-08-27,Delantero centro,40878.0,7887.0,72522,,68585.0,2026-04-21 23:45:44.771660
574,Joan Jordán,España,1994-07-06,Mediocentro,591750.0,2122.0,263727,,238941.0,2026-04-21 23:45:44.771660
647,Munir El Haddadi,Marruecos,1995-09-01,Mediocentro ofensivo,350170.0,,223725,,143158.0,2026-04-21 23:45:44.771660
1195,Karim Rekik,Países Bajos,1994-12-02,Defensa central,138827.0,3388.0,182579,,106530.0,2026-04-21 23:45:44.771660
374,Nemanja Gudelj,Serbia,1991-11-16,Pivote,68332.0,7888.0,74294,,77417.0,2026-04-21 23:45:44.771660
1292,Aleix Vidal,España,1989-08-21,Extremo derecho,41218.0,2103.0,88490,,82630.0,2026-04-21 23:45:44.771660
1106,Sergio Escudero,España,1989-09-02,Lateral izquierdo,88859.0,2064.0,93935,,89856.0,2026-04-21 23:45:44.771660
1413,Javi Díaz,España,1997-05-15,Portero,,,396107,,372380.0,2026-04-21 23:45:44.771660
731,Unai Simón,España,1997-06-11,Portero,797291.0,5185.0,262396,,332823.0,2026-04-21 23:45:44.771660
737,Yeray Álvarez,España,1995-01-24,Defensa central,807648.0,5062.0,255488,,279839.0,2026-04-21 23:45:44.771660
1724,Kike Carrasco,España,1998-03-02,Extremo derecho,,,746908,,415802.0,2026-04-21 23:45:44.771660
738,Unai Núñez,España,1997-01-30,Defensa central,892521.0,6149.0,338285,,344200.0,2026-04-21 23:45:44.771660
1322,Mikel Balenziaga,España,1988-02-29,Lateral izquierdo,41963.0,,85258,,44739.0,2026-04-21 23:45:44.771660
747,Mikel Vesga,España,1993-04-08,Pivote,359742.0,5077.0,300168,,261516.0,2026-04-21 23:45:44.771660
1324,Unai Vencedor,España,2000-11-15,Mediocentro,966802.0,8329.0,610083,,392383.0,2026-04-21 23:45:44.771660
1327,Jon Morcillo,España,1998-09-15,Extremo izquierdo,966804.0,8727.0,455349,,399988.0,2026-04-21 23:45:44.771660
585,Asier Villalibre,España,1997-09-30,Delantero centro,355072.0,5173.0,251897,,331171.0,2026-04-21 23:45:44.771660
1782,Ibai Gómez,España,1989-11-11,Extremo izquierdo,118982.0,2491.0,127837,,91193.0,2026-04-21 23:45:44.771660
753,Oihan Sancet,España,2000-04-25,Mediocentro ofensivo,966801.0,7779.0,571020,,381510.0,2026-04-21 23:45:44.771660
756,Nico Williams,España,2002-07-12,Extremo izquierdo,1085400.0,9211.0,709187,,408449.0,2026-04-21 23:45:44.771660
261,Unai López,España,1995-10-30,Mediocentro,588566.0,4091.0,192009,,236575.0,2026-04-21 23:45:44.771660
1565,Jokin Ezkieta,España,1996-08-17,Portero,,,379548,,362740.0,2026-04-21 23:45:44.771660
736,Aitor Paredes,España,2000-04-29,Defensa central,959872.0,8948.0,591916,,402663.0,2026-04-21 23:45:44.771660
1124,Asier Illarramendi,España,1990-03-08,Pivote,113593.0,2232.0,59344,,87094.0,2026-04-21 23:45:44.771660
91,Igor Zubeldia,España,1997-03-30,Defensa central,838159.0,2417.0,355628,,315566.0,2026-04-21 23:45:44.771660
1467,Guido Carrillo,Argentina,1991-05-25,Delantero centro,174519.0,3424.0,184672,,125379.0,2026-04-21 23:45:44.771660
952,Facundo Pellistri,Uruguay,2001-12-20,Extremo derecho,989803.0,9324.0,676318,,404086.0,2026-04-21 23:45:44.771660
563,Eneko Ortiz,España,2003-05-26,Lateral izquierdo,,,892217,,415157.0,2026-04-21 23:45:44.771660
244,Dani Cárdenas,España,1997-03-28,Portero,965832.0,,397676,,386261.0,2026-04-21 23:45:44.771660
1349,Jorge Miramón,España,1989-06-02,Interior derecho,175139.0,6949.0,228917,,140767.0,2026-04-21 23:45:44.771660
1337,Sergio Postigo,España,1988-11-04,Defensa central,217384.0,6215.0,158791,,109896.0,2026-04-21 23:45:44.771660
1236,Carlos Clerc,España,1992-02-21,Lateral izquierdo,192430.0,5101.0,193784,,106595.0,2026-04-21 23:45:44.771660
270,Jorge de Frutos,España,1997-02-20,Extremo derecho,900003.0,8107.0,455181,,386230.0,2026-04-21 23:45:44.771660
807,Gonzalo Melero,España,1994-01-02,Mediocentro,789886.0,6953.0,162056,,261698.0,2026-04-21 23:45:44.771660
1350,Enis Bardhi,Macedonia del Norte,1995-07-02,Mediocentro ofensivo,355024.0,6217.0,245014,,275687.0,2026-04-21 23:45:44.771660
1341,Son,España,1994-03-30,Lateral derecho,597716.0,8775.0,349856,,400359.0,2026-04-21 23:45:44.771660
1572,Cheick Doukouré,Costa de Marfil,1992-09-11,Pivote,93885.0,,129679,,81729.0,2026-04-21 23:45:44.771660
661,Aitor Fernández,España,1991-05-03,Portero,99516.0,4193.0,118997,,91194.0,2026-04-21 23:45:44.771660
1027,Roger Martí,España,1991-01-03,Delantero centro,212074.0,,212391,,109811.0,2026-04-21 23:45:44.771660
1342,Coke,España,1987-04-26,Lateral derecho,41668.0,2073.0,71905,,44486.0,2026-04-21 23:45:44.771660
1294,Martin Braithwaite,Dinamarca,1991-06-05,Delantero centro,66471.0,3211.0,95732,,73494.0,2026-04-21 23:45:44.771660
1310,Renan Lodi,Brasil,1998-04-08,Lateral izquierdo,851150.0,7891.0,476352,,326646.0,2026-04-21 23:45:44.771660
950,Alberto Perea,España,1990-12-19,Extremo izquierdo,52125.0,8849.0,99559,,93543.0,2026-04-21 23:45:44.771660
1470,Juan Flere,Argentina,1998-05-12,Portero,,,513972,,400052.0,2026-04-21 23:45:44.771660
1597,Dani Escriche,España,1998-03-24,Delantero centro,882586.0,8769.0,531829,,400296.0,2026-04-21 23:45:44.771660
1549,Javi Ontiveros,España,1997-09-09,Extremo izquierdo,,2578.0,298983,,300365.0,2026-04-21 23:45:44.771660
460,Allan Nyom,Camerún,1988-05-10,Lateral derecho,128637.0,,111508,,91434.0,2026-04-21 23:45:44.771660
1611,Recio,España,1991-01-11,Mediocentro,140010.0,2337.0,150948,,93820.0,2026-04-21 23:45:44.771660
1229,Pedro Bigas,España,1990-05-15,Defensa central,141832.0,2353.0,203043,,108100.0,2026-04-21 23:45:44.771660
1644,Kenan Kodro,Bosnia y Herzegovina,1993-08-19,Delantero centro,591140.0,5129.0,197126,,238893.0,2026-04-21 23:45:44.771660
431,Toni Villa,España,1995-01-07,Extremo izquierdo,813523.0,6919.0,337066,,362355.0,2026-04-21 23:45:44.771660
889,Manu Trigueros,España,1991-10-17,Mediocentro,153966.0,2301.0,188854,,102234.0,2026-04-21 23:45:44.771660
1299,Hugo Mallo,España,1991-06-22,Lateral derecho,83506.0,2281.0,119905,,79929.0,2026-04-21 23:45:44.771660
1300,Augusto Solari,Argentina,1992-01-03,Interior derecho,291279.0,9305.0,282694,,121737.0,2026-04-21 23:45:44.771660
301,Denis Suárez,España,1994-01-06,Mediocentro ofensivo,138383.0,2308.0,165007,,106525.0,2026-04-21 23:45:44.771660
604,Fran Beltrán,España,1999-02-03,Mediocentro,835484.0,6931.0,423444,,362421.0,2026-04-21 23:45:44.771660
1540,Nolito,España,1986-10-15,Extremo izquierdo,123977.0,1732.0,70934,,91267.0,2026-04-21 23:45:44.771660
1542,Santi Mina,España,1995-12-07,Delantero centro,306498.0,2384.0,255653,,125838.0,2026-04-21 23:45:44.771660
110,Brais Méndez,España,1997-01-07,Mediocentro ofensivo,845385.0,6227.0,309110,,344542.0,2026-04-21 23:45:44.771660
1757,Facundo Ferreyra,Argentina,1991-03-14,Delantero centro,129724.0,4515.0,93795,,125293.0,2026-04-21 23:45:44.771660
53,Joseph Aidoo,Ghana,1995-09-29,Defensa central,796320.0,7826.0,358250,,320713.0,2026-04-21 23:45:44.771660
1060,Kevin Vázquez,España,1993-03-23,Lateral derecho,795257.0,,221315,,279512.0,2026-04-21 23:45:44.771660
1755,Jordan Holsgrove,Escocia,1999-09-10,Pivote,920684.0,9240.0,429309,,408941.0,2026-04-21 23:45:44.771660
1748,Patrick Sequeira,Costa Rica,1999-03-01,Portero,,,378482,,411677.0,2026-04-21 23:45:44.771660
620,Iago Aspas,España,1987-08-01,Delantero centro,19356.0,2290.0,72047,,91242.0,2026-04-21 23:45:44.771660
1753,David Juncà,España,1993-11-16,Lateral izquierdo,129874.0,,164055,,140925.0,2026-04-21 23:45:44.771660
1301,Miguel Baeza,España,2000-03-27,Mediocentro ofensivo,902051.0,8711.0,523977,,399951.0,2026-04-21 23:45:44.771660
606,Hugo Sotelo,España,2003-12-19,Mediocentro,1120669.0,9520.0,892221,,415345.0,2026-04-21 23:45:44.771660
150,Federico Valverde,Uruguay,1998-07-22,Mediocentro,831808.0,6241.0,369081,,344644.0,2026-04-21 23:45:44.771660
525,Sergi Gómez,España,1992-03-28,Defensa central,125625.0,,92947,,90778.0,2026-04-21 23:45:44.771660
1376,Diego Lainez,México,2000-06-09,Extremo derecho,874535.0,7354.0,371174,,369101.0,2026-04-21 23:45:44.771660
166,Rui Silva,Portugal,1994-02-07,Portero,253809.0,5109.0,234811,,141833.0,2026-04-21 23:45:44.771660
1429,Pepe Sánchez,España,2000-03-02,Defensa central,1009869.0,8215.0,500191,,389903.0,2026-04-21 23:45:44.771660
1464,Jony Álamo,España,2001-09-25,Mediocentro,,8901.0,786438,,402091.0,2026-04-21 23:45:44.771660
1733,Aritz Castro,España,1998-05-20,Portero,,,582718,,300588.0,2026-04-21 23:45:44.771660
1739,Abdallahi Mahmoud,Mauritania,2000-05-04,Mediocentro ofensivo,,,615636,,395235.0,2026-04-21 23:45:44.771660
1347,Giorgi Kochorashvili,Georgia,1999-06-29,Mediocentro,886402.0,8425.0,405564,,395346.0,2026-04-21 23:45:44.771660
1086,Dani García,España,1990-05-24,Pivote,298920.0,2130.0,178425,,127392.0,2026-04-21 23:45:44.771660
1751,Gael Alonso,España,2002-07-22,Defensa central,,,715622,,415641.0,2026-04-21 23:45:44.771660
1442,Erick Cabaco,Uruguay,1995-04-19,Defensa central,587074.0,5642.0,302991,,326461.0,2026-04-21 23:45:44.771660
93,Jon Pacheco,España,2001-01-08,Defensa central,934383.0,,580560,,395320.0,2026-04-21 23:45:44.771660
279,Iker Álvarez,Andorra,2001-07-25,Portero,,,547248,,399272.0,2026-04-21 23:45:44.771660
1368,Dani Rebollo,España,1999-12-10,Portero,,,566666,,356780.0,2026-04-21 23:45:44.771660
16,Marvin Park,España,2000-07-03,Lateral derecho,960401.0,8863.0,603940,,401175.0,2026-04-21 23:45:44.771660
208,Cucho Hernández,Colombia,1999-04-20,Delantero centro,887055.0,,459463,,362501.0,2026-04-21 23:45:44.771660
1265,Mamady Diarra,Malí,2000-06-26,Extremo derecho,822702.0,9533.0,402002,,415803.0,2026-04-21 23:45:44.771660
1641,Waldo Rubio,España,1995-08-17,Extremo izquierdo,,7525.0,404688,,372423.0,2026-04-21 23:45:44.771660
1573,Edgar Sevikyan,Armenia,2001-08-08,Extremo derecho,,,430488,,407620.0,2026-04-21 23:45:44.771660
1570,Euse Monzó,España,2000-12-04,Defensa central,,,702332,,405815.0,2026-04-21 23:45:44.771660
830,Carlos Fernández,España,1996-05-22,Delantero centro,782396.0,2070.0,216464,,140812.0,2026-04-21 23:45:44.771660
909,Sergio Ramos,España,1986-03-30,Defensa central,10710.0,2246.0,25557,,9909.0,2026-04-21 23:45:44.771660
1623,Samu Pérez,España,1997-04-26,Portero,,,363541,,362359.0,2026-04-21 23:45:44.771660
222,Johan Mojica,Colombia,1992-08-21,Lateral izquierdo,344847.0,6242.0,262939,,135098.0,2026-04-21 23:45:44.771660
1182,Iago Herrerín,España,1988-01-25,Portero,,,71570,,101134.0,2026-04-21 23:45:44.771660
